#{"t_start": 1777040594.7399514, "env_id": "None"}
r,l,t
-4.151413,100,199.924703
-1.666384,100,200.234876
-5.095232,100,210.576686
-2.519683,100,210.902303
-4.616911,100,211.215585
-4.585004,100,211.548617
-4.714847,100,211.898553
-2.527575,100,212.253148
-3.704163,100,212.585484
-4.743768,100,212.926853
-3.274334,100,213.269116
-3.819467,100,213.633199
-2.736682,100,213.998802
-4.14665,100,214.347948
-1.579417,100,214.79259
-1.392489,100,215.162901
-5.306039,100,215.603783
-2.156067,100,215.967263
-3.801502,100,216.325629
-2.345541,100,216.660675
-4.259012,100,216.979253
-2.263158,100,217.449147
-4.069167,100,217.763705
-4.41122,100,228.477364
-1.607285,100,228.788425
-2.079248,100,229.10398
-2.345224,100,229.538417
-3.66869,100,229.892903
-1.723168,100,230.2401
-1.858764,100,230.559623
-1.781627,100,230.93868
-4.745796,100,231.328264
-1.658665,100,231.706399
-3.174701,100,232.035449
-2.262966,100,232.353503
-4.821834,100,232.676232
-4.133343,100,233.017305
-2.871594,100,233.339537
-4.729531,100,233.657054
-3.034953,100,233.978165
-4.914312,100,234.301062
-4.059601,100,234.590035
-3.318074,100,234.886524
-3.363097,100,245.231082
-2.060731,100,245.549162
-2.78916,100,245.865542
-3.284258,100,246.170002
-4.371392,100,246.46305
-2.230052,100,246.779835
-1.127159,100,247.119602
-3.744776,100,247.449922
-4.01657,100,247.796589
-1.915516,100,248.265618
-3.208427,100,248.602864
-2.158422,100,249.05681
-1.559095,100,249.395868
-2.856679,100,249.75165
-1.324902,100,250.124794
-4.235857,100,250.507372
-4.568247,100,250.970534
-3.824384,100,251.377483
-5.003016,100,251.730238
-3.939908,100,252.088286
-5.443129,100,252.467015
-3.226236,100,263.041784
-3.718858,100,263.35943
-3.799094,100,263.674495
-4.664794,100,264.002279
-2.118897,100,264.317704
-4.79161,100,264.625326
-4.613473,100,264.913976
-3.655009,100,265.235702
-2.083773,100,265.528681
-4.446018,100,265.828303
-3.802536,100,266.130824
-3.283736,100,266.41167
-3.646382,100,266.710298
-3.318827,100,267.024025
-1.482495,100,267.338038
-3.085491,100,267.646611
-2.759695,100,267.945337
-3.890262,100,268.242843
-2.601649,100,268.526013
-1.376592,100,268.821424
-1.715491,100,279.405537
-2.01758,100,279.741128
-3.058788,100,280.121184
-2.425417,100,280.466051
-4.773487,100,280.806677
-3.678942,100,281.157068
-2.466106,100,281.474207
-1.984804,100,281.85575
-2.096509,100,282.22108
-2.067161,100,282.553169
-4.884349,100,282.897918
-1.841632,100,283.236418
-4.015245,100,283.559271
-4.843018,100,284.102709
-1.972295,100,284.542233
-3.406817,100,284.941984
-5.176169,100,285.238938
-4.942024,100,285.545233
-2.221729,100,285.834313
-4.061757,100,286.131275
-4.295076,100,286.420676
-3.371552,100,296.922657
-3.377706,100,297.240594
-2.982741,100,297.534106
-3.906622,100,297.828639
-2.503891,100,298.130696
-3.297562,100,298.431891
-3.105364,100,298.730916
-5.060334,100,299.02464
-2.381505,100,299.325812
-4.905323,100,299.636812
-2.591362,100,299.938828
-3.740638,100,300.261268
-4.292912,100,300.574314
-1.23677,100,300.894604
-3.519901,100,301.225258
-2.896318,100,301.555233
-4.525004,100,301.884396
-3.485806,100,302.20463
-3.444684,100,302.525399
-2.386008,100,302.845598
-2.473534,100,313.218713
-5.020146,100,313.538585
-3.605385,100,313.89378
-4.64996,100,314.249173
-2.958362,100,314.631282
-1.417583,100,315.04263
-2.588764,100,315.424531
-2.992431,100,315.892155
-3.249232,100,316.360476
-1.328446,100,316.719876
-2.947364,100,317.065853
-3.295098,100,317.411897
-3.289568,100,317.746734
-2.047037,100,318.084445
-2.840414,100,318.4269
-6.331381,100,318.783545
-4.122044,100,319.12468
-3.591602,100,319.472776
-2.882838,100,319.810699
-3.752289,100,320.146105
-3.671829,100,320.473086
-3.862896,100,330.748425
-2.875984,100,331.076613
-3.315093,100,331.393866
-3.46463,100,331.728832
-3.049734,100,332.046738
-5.636748,100,332.366704
-4.036202,100,332.690996
-4.529243,100,333.004378
-1.70763,100,333.339528
-4.641298,100,333.685175
-2.420146,100,334.0324
-3.037339,100,334.45113
-2.338365,100,334.827721
-3.286283,100,335.226982
-3.55785,100,335.621619
-2.949099,100,335.994538
-4.072234,100,336.387905
-3.997181,100,336.729909
-4.093972,100,337.044382
-4.926232,100,337.337854
-2.651188,100,348.461203
-2.338103,100,348.759776
-1.659787,100,349.082331
-2.141111,100,349.368795
-3.573075,100,349.680767
-3.990414,100,349.980793
-3.594092,100,350.269563
-4.235986,100,350.563088
-3.672886,100,350.859234
-4.457288,100,351.189006
-1.593261,100,351.502187
-5.107176,100,351.826552
-3.966832,100,352.148936
-2.588176,100,352.453058
-3.729287,100,352.785608
-1.822614,100,353.119414
-1.005963,100,353.437513
-4.166395,100,353.763209
-2.676436,100,354.082055
-2.87666,100,354.395838
-2.813289,100,354.700836
-4.539926,100,365.39815
-3.27304,100,365.704187
-2.514999,100,366.040933
-3.063398,100,366.362486
-2.832402,100,366.658771
-3.099951,100,366.963678
-1.419613,100,367.264991
-4.67111,100,367.561089
-3.484026,100,367.857918
-4.968306,100,368.172912
-2.228475,100,368.473243
-3.761601,100,368.781643
-2.41263,100,369.172831
-2.851436,100,369.471463
-0.989163,100,369.765287
-3.594954,100,370.08901
-3.514847,100,370.406868
-2.604657,100,370.717075
-1.069534,100,371.023701
-4.488046,100,371.330872
-3.87734,100,382.256565
-3.361067,100,382.706846
-2.233129,100,383.095917
-1.450808,100,383.53432
-4.523562,100,383.913361
-2.985295,100,384.287484
-4.353435,100,384.666643
-3.374409,100,385.046003
-5.010108,100,385.443995
-4.286864,100,385.850772
-2.936251,100,386.343813
-3.512706,100,386.706068
-1.427978,100,387.080295
-2.572176,100,387.536685
-5.291379,100,388.031708
-3.917857,100,388.379521
-2.258794,100,388.806113
-1.793616,100,389.240063
-4.445087,100,389.635365
-3.474429,100,390.069746
-1.771032,100,390.443048
-2.718262,100,401.559392
-3.301111,100,401.890549
-2.207968,100,402.299604
-4.4881,100,402.718588
-3.172231,100,403.034236
-1.912798,100,403.361203
-3.424338,100,403.657517
-4.03867,100,404.057359
-2.286855,100,404.464916
-2.907475,100,404.784061
-2.734126,100,405.229584
-4.030915,100,405.642848
-1.992882,100,405.972847
-2.219718,100,406.289417
-3.707855,100,406.59937
-1.299418,100,407.021983
-4.089014,100,407.597233
-2.770436,100,408.038428
-3.616356,100,408.424982
-2.386527,100,408.848914
-3.785254,100,420.916561
-2.952239,100,421.23344
-3.681661,100,421.593216
-3.748231,100,421.939725
-3.909802,100,422.263397
-3.595165,100,422.549007
-2.43633,100,422.842352
-3.631383,100,423.146883
-3.384342,100,423.430698
-2.736548,100,423.712227
-1.58563,100,423.997429
-2.247809,100,424.31055
-1.133608,100,424.590077
-1.960756,100,424.88497
-4.252611,100,425.212091
-3.012601,100,425.512028
-4.600964,100,425.840005
-2.126133,100,426.147588
-1.508566,100,426.510801
-3.644377,100,426.831783
-2.784252,100,427.167208
-2.224193,100,437.974465
-1.943523,100,438.298681
-3.036113,100,438.609022
-2.895996,100,438.922388
-2.143542,100,439.239452
-4.209831,100,439.57244
-3.271222,100,439.886631
-2.962097,100,440.201831
-1.149277,100,440.487044
-4.117189,100,440.779808
-4.265958,100,441.075418
-2.931805,100,441.364486
-4.41378,100,441.681504
-2.892313,100,441.968205
-2.878103,100,442.268048
-3.049591,100,442.557747
-2.099486,100,442.841721
-3.69079,100,443.151181
-4.2639,100,443.448082
-1.390826,100,443.761302
-3.605547,100,454.640647
-1.756364,100,454.976969
-2.77391,100,455.340517
-3.694967,100,455.733137
-3.916779,100,456.130692
-2.137688,100,456.444609
-2.908384,100,456.76618
-3.869086,100,457.091227
-4.510697,100,457.410526
-2.126217,100,457.713711
-1.290505,100,458.043291
-3.518154,100,458.354811
-4.117699,100,458.678041
-2.375619,100,458.999817
