#{"t_start": 1777452907.7751002, "env_id": "Reacher-v5"}
r,l,t
-54.815453,50,81.715738
-58.673611,50,81.87466
-62.266705,50,90.240495
-48.837215,50,90.401983
-52.56357,50,90.556257
-57.056188,50,90.711324
-53.945062,50,90.863016
-58.945458,50,91.018304
-69.954576,50,91.185123
-56.32545,50,91.335888
-52.896294,50,91.488683
-52.561823,50,91.648285
-61.016955,50,91.808369
-65.248379,50,91.979638
-56.751909,50,92.145241
-58.173597,50,92.338881
-46.18764,50,92.511489
-53.173642,50,92.689783
-56.237953,50,92.861338
-57.792131,50,93.031713
-52.899932,50,93.21448
-57.602814,50,93.382982
-54.474096,50,93.558208
-60.832295,50,93.736672
-52.252401,50,93.903071
-59.120516,50,94.069927
-56.364869,50,94.244339
-57.193472,50,94.434912
-67.986962,50,94.629735
-54.37957,50,94.797611
-48.947203,50,94.970571
-59.867451,50,95.152063
-51.900988,50,95.328604
-58.201259,50,95.547447
-49.099228,50,95.720865
-58.693991,50,95.890625
-59.384383,50,96.103036
-58.399706,50,96.308719
-63.538747,50,96.49876
-51.242632,50,96.70483
-50.317456,50,96.916133
-59.52944,50,97.103198
-54.724598,50,97.276487
-55.511187,50,106.107482
-57.276981,50,106.258618
-56.208261,50,106.426587
-65.862722,50,106.621002
-55.307409,50,106.812467
-57.564812,50,106.996876
-55.192966,50,107.183112
-63.358314,50,107.382902
-54.443338,50,107.548916
-53.552278,50,107.727485
-64.2728,50,107.885077
-60.624193,50,108.03919
-60.703725,50,108.199813
-59.554248,50,108.364593
-64.236068,50,108.522123
-52.993131,50,108.699204
-56.739017,50,108.850307
-52.431954,50,109.023952
-57.620396,50,109.181218
-65.252879,50,109.361547
-56.743434,50,109.551498
-48.859387,50,109.71857
-58.958457,50,109.87999
-53.221214,50,110.042885
-52.009817,50,110.213901
-56.024376,50,110.370642
-61.449174,50,110.538173
-52.628858,50,110.741644
-56.08756,50,110.893268
-65.182437,50,111.057434
-50.813341,50,111.220963
-55.96177,50,111.381039
-55.464663,50,111.587316
-61.553845,50,111.758996
-46.879583,50,111.9121
-59.823323,50,112.070735
-57.042843,50,112.245552
-54.759528,50,112.408273
-57.697436,50,112.590866
-50.190972,50,112.742842
-47.91167,50,112.89794
-57.827612,50,121.624586
-65.634224,50,121.813551
-48.416959,50,121.989339
-55.073594,50,122.157763
-49.328643,50,122.341349
-53.817119,50,122.49814
-54.771445,50,122.652463
-60.17715,50,122.80694
-63.876817,50,122.957261
-54.286847,50,123.110533
-59.535697,50,123.262111
-51.047364,50,123.417417
-59.425159,50,123.572302
-57.181146,50,123.718526
-49.061427,50,123.873323
-52.066363,50,124.025542
-49.486736,50,124.185053
-59.630544,50,124.359082
-56.102582,50,124.520227
-56.300156,50,124.677859
-58.926941,50,124.828666
-56.750577,50,124.981035
-51.437668,50,125.133482
-55.318385,50,125.289308
-56.146322,50,125.456638
-53.999308,50,125.609089
-50.881928,50,125.756563
-56.445335,50,125.916109
-51.795636,50,126.066718
-57.397068,50,126.226724
-58.769607,50,126.399087
-58.649402,50,126.570808
-56.868736,50,126.7227
-48.879487,50,126.886492
-54.892032,50,127.042113
-50.35424,50,127.193406
-54.547888,50,127.348393
-56.541383,50,127.500191
-57.253759,50,127.659251
-54.842784,50,127.812009
-58.192007,50,127.968538
-63.718951,50,136.374809
-52.424703,50,136.530913
-56.768804,50,136.688833
-59.446831,50,136.84144
-50.096297,50,137.006834
-54.482811,50,137.187947
-53.327565,50,137.344617
-49.644213,50,137.494564
-57.257429,50,137.654771
-58.312516,50,137.806104
-58.455805,50,137.954851
-55.628594,50,138.112211
-56.157007,50,138.261103
-57.071414,50,138.421881
-57.139423,50,138.579299
-61.402292,50,138.734755
-46.184069,50,138.885276
-58.374686,50,139.041185
-53.608153,50,139.219967
-55.678289,50,139.380809
-63.446829,50,139.536233
-57.797469,50,139.713394
-51.126769,50,139.86515
-53.820252,50,140.021585
