#{"t_start": 1776854776.4428172, "env_id": "Reacher-v5"}
r,l,t
-15.326491,50,435.616233
-14.042749,50,436.630954
-8.795304,50,437.649436
-8.713283,50,438.66255
-11.662262,50,439.685116
-14.63469,50,440.697994
-8.545681,50,441.715889
-8.796725,50,442.731912
-9.592061,50,443.759718
-12.615213,50,444.767591
-10.971616,50,445.788123
-10.105297,50,446.805325
-7.122316,50,447.836336
-9.220803,50,448.862245
-12.631595,50,449.877539
-13.789414,50,450.888139
-16.279717,50,451.910473
-8.485527,50,452.92158
-9.590967,50,453.941533
-11.864443,50,454.96789
-15.477309,50,455.99511
-17.788344,50,457.003437
-13.697827,50,458.022757
-12.979926,50,459.035543
-10.873722,50,460.065227
-19.483385,50,461.07041
-5.472968,50,462.093855
-10.442239,50,463.105957
-16.692286,50,464.143142
-13.633109,50,465.155856
-12.349184,50,466.167834
-9.312578,50,467.18882
-12.608674,50,468.20666
-11.90525,50,469.232891
-7.62065,50,470.241407
-9.54837,50,471.266241
-14.748121,50,472.282451
-16.995567,50,473.308848
-9.019501,50,474.315725
-8.921193,50,475.331825
-10.948746,50,476.354446
-11.538753,50,477.367884
-11.913228,50,478.382366
-12.935431,50,479.402209
-7.367562,50,480.423376
-14.910751,50,481.432613
-13.652441,50,482.444763
-9.093013,50,483.46775
-8.850115,50,484.494339
-13.301333,50,485.516207
-6.923247,50,486.53088
-10.941339,50,487.553306
-10.649054,50,488.601458
-11.43535,50,489.626476
-19.253942,50,490.642469
-4.60006,50,491.65061
-11.684676,50,492.672628
-4.344821,50,493.696388
-9.602233,50,494.708924
-18.799075,50,495.72303
-12.740336,50,496.74578
-6.99977,50,497.758315
-15.597525,50,498.76913
-17.276712,50,499.790166
-8.851614,50,500.806312
-15.64719,50,501.844733
-14.148671,50,502.863223
-10.089898,50,503.891005
-12.135362,50,504.915843
-12.988563,50,505.935852
-13.135005,50,506.95801
-17.858164,50,507.979413
-6.230041,50,509.004129
-6.469126,50,510.022511
-14.579311,50,511.045802
-20.149388,50,512.059135
-5.954792,50,513.083986
-14.405414,50,514.11887
-10.103649,50,515.140068
-9.46144,50,516.164852
-7.652172,50,517.199367
-5.678024,50,518.213414
-12.585152,50,519.231
-16.123659,50,520.258034
-13.649265,50,521.29947
-12.726565,50,522.32067
-16.214518,50,523.338517
-13.083591,50,524.358294
-18.644467,50,525.372643
-15.892427,50,526.387926
-10.636022,50,527.40155
-11.345314,50,528.420261
-8.529886,50,529.43625
-11.409306,50,530.459712
-6.78572,50,531.471632
-12.438902,50,532.491569
-14.826618,50,533.518207
-7.057333,50,534.542191
-5.437998,50,535.546057
-7.292421,50,536.568805
-2.959209,50,537.597095
-13.399122,50,538.611867
-10.590208,50,539.622415
-4.559279,50,540.637859
-15.02503,50,541.659581
-5.520801,50,542.691738
-9.065926,50,543.71314
-13.297837,50,544.747235
-11.762876,50,545.778766
-12.260047,50,546.797536
-9.080969,50,547.842267
-8.046029,50,548.876965
-6.447282,50,549.907574
-13.096737,50,550.924779
-10.250886,50,551.934032
-10.494043,50,552.955665
-17.59336,50,553.981918
-6.049127,50,555.001717
-9.965298,50,556.015709
-20.672921,50,557.034571
-7.519896,50,558.059023
-16.001919,50,559.080198
-19.182138,50,560.090203
-5.677836,50,561.105806
-6.413632,50,562.120258
-12.049566,50,563.13142
-6.740833,50,564.154541
-9.197612,50,565.171953
-12.575704,50,566.193964
-5.813462,50,567.20471
-14.231824,50,568.224357
-8.363315,50,569.235296
-12.663224,50,570.254867
-7.414987,50,571.268856
-8.491825,50,572.294665
-18.145801,50,573.307781
-13.104167,50,574.334787
-14.994884,50,575.356963
-7.829356,50,576.375552
-7.623664,50,577.388474
-12.531449,50,578.413928
-8.279743,50,579.421604
-10.461309,50,580.43381
-11.366157,50,581.454635
-5.768384,50,582.483246
-5.874577,50,583.495425
-10.859943,50,584.554971
-9.131604,50,585.568177
