#{"t_start": 1776715034.032718, "env_id": "Reacher-v5"}
r,l,t
-54.815453,50,89.632751
-58.673611,50,89.836821
-62.266705,50,99.527182
-48.837215,50,99.706852
-52.56357,50,99.873364
-57.056188,50,100.085096
-53.945062,50,100.251082
-58.945458,50,100.425724
-69.954576,50,100.600098
-56.32545,50,100.75995
-52.896294,50,100.934505
-52.561823,50,101.101582
-61.016955,50,101.260272
-65.248379,50,101.418391
-56.751909,50,101.580153
-58.173597,50,101.74229
-46.18764,50,101.902455
-53.173642,50,102.07595
-56.237953,50,102.230107
-57.792131,50,102.388576
-52.899932,50,102.551254
-57.602814,50,102.705697
-54.474096,50,102.889266
-60.832295,50,103.152898
-52.252401,50,103.376506
-59.120516,50,103.564643
-56.364869,50,103.756253
-57.193472,50,103.941093
-67.986962,50,104.143742
-54.37957,50,104.326757
-48.947203,50,104.498637
-59.867451,50,104.6759
-51.900988,50,104.866949
-58.201259,50,105.067275
-49.099228,50,105.232892
-58.693991,50,105.384749
-59.384383,50,105.542688
-58.399706,50,105.721619
-63.538747,50,105.882568
-51.242632,50,106.058151
-50.317456,50,106.269697
-59.52944,50,106.481358
-54.724598,50,106.693746
-55.511187,50,115.725763
-57.276981,50,115.902958
-56.208261,50,116.092381
-65.862722,50,116.250742
-55.307409,50,116.415618
-57.564812,50,116.576166
-55.192966,50,116.767366
-63.358314,50,116.957018
-54.443338,50,117.137081
-53.552278,50,117.30824
-64.2728,50,117.492902
-60.624193,50,117.654943
-60.703725,50,117.828514
-59.554248,50,118.022632
-64.236068,50,118.199317
-52.993131,50,118.36624
-56.739017,50,118.528619
-52.431954,50,118.692064
-57.620396,50,118.855638
-65.252879,50,119.025682
-56.743434,50,119.195297
-48.859387,50,119.356591
-58.958457,50,119.527631
-53.221214,50,119.710007
-52.009817,50,119.910774
-56.024376,50,120.151611
-61.449174,50,120.32029
-52.628858,50,120.500037
-56.08756,50,120.684444
-65.182437,50,120.890121
-50.813341,50,121.072016
-55.96177,50,121.251074
-55.464663,50,121.431669
-61.553845,50,121.611563
-46.879583,50,121.803969
-59.823323,50,122.004855
-57.042843,50,122.189099
-54.759528,50,122.379803
-57.697436,50,122.564402
-50.190972,50,122.745831
-47.91167,50,122.941894
-57.827612,50,132.412613
-65.634224,50,132.592046
-48.416959,50,132.784469
-55.073594,50,132.970039
-49.328643,50,133.172543
-53.817119,50,133.362194
-54.771445,50,133.548005
-60.17715,50,133.77807
-63.876817,50,133.972581
-54.286847,50,134.150327
-59.535697,50,134.340757
-51.047364,50,134.553015
-59.425159,50,134.831848
-57.181146,50,135.025711
-49.061427,50,135.215084
-52.066363,50,135.395046
-49.486736,50,135.569657
-59.630544,50,135.743615
-56.102582,50,135.934184
-56.300156,50,136.120791
-58.926941,50,136.283029
-56.750577,50,136.468292
-51.437668,50,136.65289
-55.318385,50,136.903246
-56.146322,50,137.171977
-53.999308,50,137.450324
-50.881928,50,137.710229
-56.445335,50,137.950015
-51.795636,50,138.150649
-57.397068,50,138.348817
-58.769607,50,138.524566
-58.649402,50,138.697226
-56.868736,50,138.875258
-48.879487,50,139.068163
-54.892032,50,139.245819
-50.35424,50,139.422047
-54.547888,50,139.590943
-56.541383,50,139.759089
-57.253759,50,139.944873
-54.842784,50,140.140076
-58.192007,50,140.330745
-63.718951,50,150.456853
-52.424703,50,150.661765
-56.768804,50,150.841305
-59.446831,50,151.021952
-50.096297,50,151.200452
-54.482811,50,151.368896
-53.327565,50,151.53202
-49.644213,50,151.730699
-57.257429,50,151.942688
-58.312516,50,152.16701
-58.455805,50,152.382834
-55.628594,50,152.601845
-56.157007,50,152.816725
-57.071414,50,153.035548
-57.139423,50,153.222833
-61.402292,50,153.401809
-46.184069,50,153.578477
-58.374686,50,153.789588
-53.608153,50,154.013713
-55.678289,50,154.237068
-63.446829,50,154.443961
-57.797469,50,154.657059
-51.126769,50,154.880761
-53.820252,50,155.112772
-55.109738,50,155.321852
-56.968167,50,155.529074
-50.721338,50,155.744513
-53.142526,50,155.944169
-62.217833,50,156.177445
-50.811556,50,156.385005
-54.924773,50,156.57368
-60.428514,50,156.78224
-60.591294,50,156.988232
-52.742017,50,157.198073
-54.024444,50,157.384066
-53.2313,50,157.564571
-55.204161,50,157.750512
-57.303107,50,157.93708
-57.260666,50,158.138522
-44.086746,50,158.34853
-55.023492,50,158.534533
