#{"t_start": 1777465446.5311227, "env_id": "Reacher-v5"}
r,l,t
-8.047073,50,767.729292
-14.026739,50,771.132204
-9.611991,50,774.601199
-8.603523,50,778.024244
-10.02653,50,781.296218
-7.539073,50,784.551434
-11.247655,50,787.725919
-7.012844,50,791.007037
-13.536227,50,794.407487
-12.081199,50,797.951535
-7.789291,50,801.134443
-6.485232,50,804.384833
-10.382865,50,807.594695
-8.618716,50,810.897038
-6.516566,50,814.165845
-8.612596,50,817.39343
-9.078301,50,820.647106
-6.533172,50,824.006153
-6.82748,50,827.315822
-12.301664,50,830.503913
-7.629537,50,833.722769
-10.815251,50,836.984562
-11.863748,50,840.406323
-9.06582,50,843.857162
-13.429207,50,847.245275
-13.566032,50,850.671483
-10.902907,50,854.04248
-9.816362,50,857.262047
-13.876287,50,860.445676
-9.016448,50,863.660882
-10.688404,50,867.724907
-14.038774,50,871.048391
-5.56894,50,874.296643
-7.193986,50,877.583622
-12.308815,50,880.86122
-7.864861,50,884.227623
-14.243693,50,887.495693
-11.559847,50,890.743033
-8.101358,50,894.157122
-6.282854,50,897.383144
-10.384651,50,900.622539
-12.422332,50,903.899904
-7.56612,50,907.289276
-6.715821,50,910.753338
-8.996068,50,914.098317
-8.913179,50,917.39257
-12.245272,50,920.589965
-12.871086,50,923.774774
-7.783876,50,926.992874
-9.160896,50,930.234846
-13.656813,50,933.425667
-7.442558,50,936.777062
-16.238317,50,940.179088
-13.186263,50,944.005028
-10.858953,50,947.352764
-8.104885,50,950.608358
-15.132889,50,953.803496
-13.284074,50,957.150448
-7.100489,50,960.353754
-7.550196,50,963.586504
-6.276947,50,966.793788
-11.390577,50,970.087212
-13.805564,50,973.390757
-7.029352,50,976.971362
-8.237185,50,980.424005
-14.314241,50,984.112754
-10.345246,50,987.459173
-10.048317,50,990.668599
-8.68619,50,993.922206
-14.797171,50,997.234614
-8.891788,50,1000.561188
-12.236967,50,1003.776819
-9.678012,50,1007.097943
-8.617926,50,1010.459157
-9.733013,50,1013.697364
-8.820726,50,1017.032835
-7.189985,50,1020.266955
-11.00514,50,1023.617961
-7.209952,50,1027.596876
-6.290613,50,1031.401889
-11.58679,50,1034.996926
-14.110285,50,1038.319489
-10.839687,50,1041.627174
-8.586078,50,1045.144137
-7.412831,50,1048.573664
-12.357933,50,1051.925337
-10.513632,50,1055.115942
-9.976287,50,1058.393048
-8.891301,50,1061.626366
-10.771255,50,1065.038001
-12.459941,50,1068.300066
-10.461828,50,1071.543844
-13.047736,50,1075.053786
-10.364732,50,1078.629357
-10.796054,50,1081.891144
-9.945115,50,1085.138962
-10.207821,50,1088.386806
-7.641672,50,1091.699206
-7.523028,50,1095.247409
-6.38976,50,1098.691691
-9.688811,50,1102.001902
-13.358289,50,1105.317373
-8.917996,50,1108.647021
-7.733749,50,1112.199795
-6.846098,50,1115.636304
-8.328738,50,1119.052333
-5.897653,50,1122.333681
-10.666468,50,1125.724257
-8.17183,50,1128.964738
-10.19481,50,1132.242316
-8.089442,50,1135.849575
-6.24248,50,1139.078458
-6.336813,50,1142.33371
-9.860386,50,1145.627498
-12.800233,50,1148.909495
-11.222158,50,1152.386029
-15.248636,50,1155.717212
-8.150066,50,1159.044993
-6.063749,50,1162.258892
-11.799017,50,1165.480356
-13.728445,50,1168.68906
-13.076598,50,1171.977725
-7.219262,50,1175.255433
-12.427162,50,1178.774552
-6.12542,50,1182.277928
-8.376973,50,1185.754065
-11.993203,50,1188.99651
-12.302927,50,1193.026872
-17.963205,50,1196.650282
-12.964816,50,1199.908726
-7.673575,50,1203.306027
-7.776532,50,1206.582861
-13.061807,50,1209.808462
-11.616312,50,1213.107759
-10.619064,50,1216.337453
-9.115652,50,1219.560312
-7.899192,50,1222.77582
-12.557769,50,1226.063797
-8.150904,50,1229.256711
-5.950058,50,1232.506044
-8.309315,50,1235.706938
-6.219802,50,1239.054736
-12.804503,50,1242.714438
-14.063821,50,1246.196017
-11.206306,50,1249.625003
-11.315128,50,1252.953117
-13.091483,50,1256.188101
-9.480534,50,1259.37068
-9.747987,50,1262.600118
-14.444818,50,1265.883339
-9.53803,50,1269.115342
-9.150306,50,1272.321811
-10.026731,50,1275.596749
-11.73904,50,1278.924052
-6.833128,50,1282.125295
-10.030156,50,1285.333762
-8.919236,50,1288.55374
-14.378361,50,1291.847273
-9.887253,50,1295.072303
-8.858832,50,1298.412337
-11.6756,50,1301.838001
-12.143606,50,1305.435303
-10.656937,50,1308.798418
-7.99818,50,1312.129539
-9.509939,50,1315.575659
-9.52099,50,1319.070719
-13.874571,50,1322.323966
-9.851469,50,1325.573637
-12.837268,50,1328.839681
-12.830293,50,1332.166982
-8.352396,50,1335.422148
-12.323102,50,1338.593701
-9.226019,50,1341.798739
-13.363135,50,1345.076239
-13.125597,50,1348.287796
-7.739074,50,1351.490031
-12.088244,50,1354.683241
-9.578681,50,1358.326928
-13.213214,50,1361.719073
-12.29749,50,1365.241549
-13.391794,50,1368.509815
-12.859424,50,1371.904169
-9.402816,50,1375.333471
-6.346968,50,1378.566935
-8.582494,50,1381.988354
-10.792985,50,1385.479317
-11.902396,50,1388.756663
-8.283069,50,1391.999357
-7.610406,50,1395.449425
-6.523224,50,1398.977344
-7.90467,50,1402.179194
-5.849784,50,1405.377932
-7.717227,50,1408.576182
-6.803187,50,1411.830281
-8.617449,50,1415.022548
-7.968345,50,1418.224078
-12.030953,50,1421.518271
-12.204749,50,1425.139676
-6.317223,50,1428.570723
-7.982378,50,1431.824889
-9.473846,50,1435.043378
-14.155749,50,1438.427716
-10.461746,50,1441.666448
-12.094689,50,1445.031749
-11.751619,50,1448.3646
-9.510967,50,1452.131527
-14.94987,50,1455.781895
