#{"t_start": 1776943639.6980085, "env_id": "Reacher-v5"}
r,l,t
-109.551897,50,1111.449998
-102.237292,50,1115.605857
-108.800438,50,1120.098112
-108.093543,50,1124.177144
-106.130162,50,1128.29299
-109.642607,50,1132.313756
-104.466209,50,1136.451876
-106.471497,50,1140.489793
-106.104782,50,1144.483866
-107.099264,50,1148.693574
-107.76052,50,1152.798742
-110.246275,50,1156.966331
-108.520644,50,1161.026423
-107.80479,50,1165.152349
-108.220834,50,1169.553219
-108.752757,50,1173.804952
-102.859523,50,1178.067761
-105.918366,50,1182.316796
-102.489352,50,1186.478802
-108.725136,50,1190.535244
-110.523995,50,1194.622092
-109.46778,50,1198.817017
-110.88716,50,1203.164388
-109.776175,50,1207.278892
-105.962898,50,1211.960945
-105.36992,50,1216.090185
-110.192642,50,1220.211182
-110.518448,50,1224.316152
-106.210392,50,1228.626244
-108.227022,50,1232.800768
-108.845511,50,1237.241874
-105.09707,50,1241.747519
-109.34385,50,1246.219262
-109.163355,50,1250.923911
-110.552173,50,1255.512878
-109.053598,50,1259.683478
-105.003309,50,1263.977184
-107.444652,50,1268.560019
-107.801892,50,1273.081973
-107.413954,50,1277.4458
-108.828486,50,1281.984805
-105.539983,50,1286.236441
-107.311874,50,1291.001574
-109.675483,50,1295.491536
-105.792903,50,1300.736186
-108.962509,50,1305.604493
-108.387954,50,1310.423741
-105.133672,50,1315.506669
-110.413344,50,1319.573212
-107.977215,50,1324.0062
-109.765022,50,1328.265581
-109.722926,50,1332.640758
-110.418405,50,1337.028009
-109.631507,50,1340.993786
-107.185189,50,1345.464627
-108.731489,50,1349.732994
-109.334912,50,1353.858495
-109.22885,50,1357.840638
-109.324355,50,1361.949005
-105.096476,50,1365.957585
-104.255772,50,1369.928859
-106.409258,50,1373.952847
-107.711395,50,1378.412873
-109.732807,50,1382.977373
-107.915619,50,1387.453334
-107.441768,50,1392.83221
-104.954101,50,1397.983448
-104.83173,50,1402.412714
-102.35344,50,1406.634098
-109.767658,50,1410.817881
-107.297331,50,1415.294349
-107.908107,50,1419.662536
-109.046457,50,1423.755116
-107.6437,50,1427.682239
-107.822926,50,1431.727631
-103.592084,50,1435.895651
-105.337408,50,1440.042735
-105.656177,50,1444.767104
-109.192072,50,1449.253252
-109.525951,50,1453.450416
-106.374955,50,1457.598058
-108.003069,50,1461.760974
-107.683904,50,1466.1106
-109.558874,50,1470.483472
-108.731923,50,1474.566431
-106.930271,50,1479.315427
-106.572782,50,1484.012205
-105.332296,50,1488.439898
-109.452978,50,1492.753164
-107.711416,50,1497.07985
-110.084279,50,1501.434737
-109.485962,50,1505.879646
-106.128999,50,1510.208467
-110.467134,50,1514.836116
-104.875373,50,1519.15584
-107.739679,50,1523.265026
-107.922239,50,1527.634602
-109.125193,50,1531.803861
-109.151101,50,1536.06214
-110.808263,50,1540.231215
-105.941037,50,1544.501975
-106.851552,50,1549.017846
-107.726264,50,1553.184151
-109.323662,50,1557.378468
-106.323144,50,1561.521104
-107.894245,50,1565.778035
-105.190076,50,1569.828901
-109.835396,50,1574.05544
-109.024228,50,1578.733399
-109.626235,50,1583.270644
-110.550459,50,1587.765231
-105.889381,50,1592.168023
-108.960925,50,1596.552107
-108.254947,50,1600.902849
-110.78029,50,1605.00576
-109.403934,50,1609.155939
-104.288529,50,1613.488533
-109.608155,50,1617.678301
-107.632241,50,1623.425335
-106.829333,50,1628.015145
-110.029528,50,1632.611992
-109.352813,50,1637.083398
-108.902102,50,1641.631734
-106.364423,50,1646.294613
-106.785458,50,1650.900757
-107.017093,50,1655.10755
-109.165886,50,1659.724566
-107.957514,50,1663.808718
-108.514582,50,1667.899612
-109.185063,50,1671.973852
-107.395533,50,1676.018053
-104.892634,50,1680.08374
-107.097741,50,1684.218862
-109.69542,50,1688.260643
-110.205931,50,1692.537703
-109.626185,50,1696.818638
-108.189572,50,1701.187033
-110.690748,50,1706.043968
-107.088213,50,1710.226429
-107.079361,50,1714.748336
-102.859867,50,1719.523777
-106.825929,50,1723.713433
-108.664003,50,1727.815629
-108.742961,50,1731.873898
-109.712729,50,1736.076526
-108.455881,50,1740.186547
-109.458703,50,1744.347084
-108.298043,50,1748.548962
-108.553745,50,1752.589038
-108.274745,50,1756.589081
-109.430248,50,1760.572035
-104.783123,50,1764.717671
-104.358918,50,1769.295978
-104.447821,50,1773.540878
-105.353465,50,1777.786794
-104.809298,50,1782.248559
-108.816624,50,1786.892846
-108.594084,50,1791.252357
-109.96051,50,1795.498893
-107.731073,50,1800.010567
-106.867418,50,1804.086021
-109.026267,50,1808.094818
-107.418496,50,1812.229141
-109.735813,50,1816.771854
-104.97657,50,1820.960862
-107.448634,50,1825.187246
-103.258533,50,1829.618834
-107.291542,50,1836.655318
-108.114907,50,1841.193011
-108.464296,50,1845.344094
-106.923304,50,1849.536504
-109.338858,50,1854.184331
-108.878784,50,1858.433057
-110.462847,50,1862.682427
-110.348615,50,1866.727001
-104.2984,50,1870.877042
-107.894917,50,1874.896862
-110.606261,50,1880.568415
-104.85489,50,1885.470452
-108.38658,50,1889.703376
-109.430261,50,1893.865345
-105.906136,50,1898.316157
-107.73821,50,1902.524019
-106.672222,50,1906.686727
-106.748404,50,1910.903731
-104.405795,50,1915.297248
-109.626059,50,1920.890363
-103.583009,50,1925.114396
-109.305254,50,1929.144024
-103.867907,50,1933.349382
-108.368251,50,1937.364305
-105.630302,50,1941.876868
-104.960065,50,1946.28034
-109.649868,50,1950.933619
-107.102519,50,1955.383995
-105.477089,50,1959.790017
-106.355467,50,1964.258319
-106.049601,50,1968.375751
-107.535468,50,1972.615951
-104.161978,50,1976.736233
-107.768162,50,1980.96056
-106.171229,50,1985.317665
-108.604156,50,1989.74795
-105.050036,50,1995.530812
-105.877744,50,2000.026035
-106.514367,50,2004.327706
-109.323608,50,2008.676718
-105.580805,50,2012.993362
-108.319632,50,2017.386414
-105.800731,50,2021.518524
-110.59535,50,2025.66088
-106.724997,50,2029.719301
-105.883873,50,2034.06706
-104.47907,50,2038.708774
-108.034672,50,2043.027951
-109.5364,50,2047.373377
-105.92619,50,2051.864212
-107.477536,50,2056.591569
-106.805654,50,2061.579455
-108.410402,50,2067.601657
-106.414803,50,2072.38291
-109.324683,50,2076.679755
-107.312122,50,2081.015123
-108.843171,50,2085.039016
-108.436273,50,2089.044146
-107.771652,50,2093.15851
-105.588048,50,2097.360147
-104.039475,50,2101.535316
-109.632138,50,2105.873599
-110.265815,50,2110.047736
-108.500504,50,2114.267779
-109.176493,50,2118.317033
-104.878953,50,2122.323527
-109.012239,50,2126.6738
-106.752059,50,2131.374553
-109.621113,50,2135.675728
-108.454486,50,2140.114672
-109.507898,50,2144.521996
-104.434041,50,2148.835125
-106.194495,50,2152.763005
-108.85266,50,2156.91804
-107.011805,50,2160.985543
-109.292578,50,2165.601658
-104.988328,50,2169.629397
-109.961331,50,2173.871626
-106.376853,50,2177.87728
-102.640909,50,2182.31285
-108.670848,50,2186.849794
-106.741055,50,2190.906062
-109.436735,50,2195.34727
-106.037164,50,2199.550101
-106.257866,50,2203.463472
-102.98401,50,2207.401613
-105.475867,50,2211.572112
-109.129928,50,2215.595165
-106.62005,50,2219.750049
-108.985779,50,2224.683933
-110.63939,50,2228.7941
-106.570087,50,2233.492838
-103.344151,50,2237.428555
-107.329405,50,2241.48613
-107.046327,50,2245.594509
-109.577648,50,2249.77315
-110.735702,50,2253.80035
-108.956263,50,2258.524034
-105.239768,50,2262.84542
-109.087724,50,2267.13214
-102.846238,50,2271.178303
-108.752079,50,2275.365103
-102.875881,50,2280.010617
-106.383014,50,2284.32649
-102.429,50,2288.557092
-106.57055,50,2292.63079
-106.227745,50,2296.609151
-110.7904,50,2300.689247
-110.106034,50,2304.641482
-109.791102,50,2308.720254
-105.723674,50,2312.815673
-103.932544,50,2317.425037
-107.270047,50,2321.888606
-109.577687,50,2326.353616
-107.412892,50,2331.992879
-109.940237,50,2337.151345
-107.956362,50,2341.868243
-106.719306,50,2346.484333
-103.856629,50,2350.703066
-104.385626,50,2355.595597
-106.731968,50,2359.703693
-109.123286,50,2363.988302
-105.909532,50,2369.730078
-107.916649,50,2374.286196
-109.693273,50,2378.79072
-109.324852,50,2382.860301
-109.926133,50,2387.180324
-105.880758,50,2391.333633
-108.099002,50,2395.762694
-107.921791,50,2400.965296
-106.707803,50,2406.453112
-105.766155,50,2411.197428
-107.918586,50,2415.673739
-102.185485,50,2419.747641
-109.012732,50,2423.837683
-106.489164,50,2428.035907
-107.520786,50,2432.175583
-103.357955,50,2436.541339
-108.97845,50,2441.312907
-106.158337,50,2445.950669
-109.392698,50,2450.141727
-105.020254,50,2454.539814
-105.738519,50,2458.676529
-106.900136,50,2462.843995
-107.140335,50,2467.639565
-109.966567,50,2472.616255
-105.967404,50,2477.282108
-104.920491,50,2481.761378
-110.030791,50,2485.807066
-110.638767,50,2490.197068
-109.569033,50,2494.249376
-109.296267,50,2498.797306
-105.186281,50,2503.258896
-109.857791,50,2507.474849
-107.997696,50,2511.91019
-107.418254,50,2516.601322
-110.548319,50,2520.968166
-106.505374,50,2525.05385
-105.001823,50,2529.287928
-104.469275,50,2534.101775
-109.077994,50,2538.59613
-108.530443,50,2543.019901
-109.636927,50,2547.110841
-107.731099,50,2551.331902
-108.523338,50,2555.398412
-110.124384,50,2559.988324
-102.846336,50,2564.19113
-105.016371,50,2568.444541
-109.249624,50,2572.616396
-109.634321,50,2576.789577
-108.27032,50,2580.728498
-103.814347,50,2584.967737
-108.666338,50,2589.462776
-106.651443,50,2593.927703
-106.556987,50,2598.280451
-104.310822,50,2603.392541
-108.42273,50,2608.860011
-106.739662,50,2613.298825
-106.235597,50,2617.946577
-109.460526,50,2622.427208
-109.321468,50,2626.50271
-105.632405,50,2630.64177
-109.088271,50,2634.589995
-110.622517,50,2639.160723
-110.089226,50,2643.163843
-109.363411,50,2647.424832
-109.231516,50,2651.411554
-109.65009,50,2655.75492
-108.146943,50,2659.875954
-107.433034,50,2663.994404
-109.269994,50,2668.34155
-109.905642,50,2672.800198
-106.051836,50,2677.273915
-108.680804,50,2681.543435
-109.631762,50,2685.646523
-106.170922,50,2689.907305
-106.940055,50,2693.872894
-105.175631,50,2698.005016
-103.740676,50,2702.164925
-105.136431,50,2706.502576
-109.832921,50,2710.518123
-110.982414,50,2714.595615
-103.21737,50,2718.602018
-106.959381,50,2722.822322
-110.461711,50,2727.052563
-102.279508,50,2730.999779
-107.368911,50,2735.332474
-109.810465,50,2739.756232
-109.194001,50,2744.110659
-109.591727,50,2748.071617
-107.106134,50,2752.073298
-106.687342,50,2756.197042
-104.558178,50,2760.231647
-108.946026,50,2764.192607
-108.716993,50,2768.157418
-107.032157,50,2772.414643
-107.479825,50,2776.359795
-109.477909,50,2780.289566
-104.253415,50,2784.406026
-109.220331,50,2789.028777
-104.996171,50,2793.156427
-109.934046,50,2797.144977
-104.385316,50,2801.472846
-102.930358,50,2805.629964
-102.576474,50,2810.073206
-104.99943,50,2814.407072
-110.451107,50,2818.43741
-104.972085,50,2823.03389
-105.569384,50,2827.17254
-109.316776,50,2831.249606
-105.588702,50,2835.305181
-105.497899,50,2839.440467
-108.143721,50,2843.612278
-109.952827,50,2848.007849
-109.528278,50,2851.980307
-109.607122,50,2856.236844
-105.622015,50,2860.344797
-107.378469,50,2864.465284
-106.139518,50,2869.112633
-108.666415,50,2873.805602
-106.360633,50,2878.593748
-103.927416,50,2883.145679
-109.428177,50,2887.358532
