#{"t_start": 1777398036.4548461, "env_id": "None"}
r,l,t
-7.682893,100,49.458667
-2.793796,100,49.798412
-4.370713,100,50.126123
-7.138829,100,50.463618
-6.930579,100,50.803532
-6.473724,100,51.143514
-6.265994,100,53.505683
-9.916605,100,53.808756
-8.788557,100,54.126521
-7.142038,100,54.444725
-8.262788,100,54.755111
-8.365204,100,55.083696
-4.560208,100,55.404254
-11.127531,100,55.722472
-6.734232,100,56.047916
-3.915762,100,56.366757
-8.251458,100,56.700459
-8.69885,100,57.019216
-8.242862,100,57.349712
-8.430185,100,57.672657
-5.684346,100,57.998222
-7.616755,100,58.349197
-8.300756,100,58.693058
-8.023925,100,59.02717
-11.042641,100,59.36523
-5.418783,100,59.698877
-3.956931,100,60.032114
-2.628612,100,62.441539
-10.323017,100,62.751933
-8.928456,100,63.060242
-8.866372,100,63.375783
-8.802463,100,63.698483
-10.063896,100,64.014416
-7.206954,100,64.330631
-4.972821,100,64.666024
-8.043351,100,64.997771
-0.451188,100,65.318274
-9.8338,100,65.652604
-6.230107,100,65.977317
-10.20893,100,66.301758
-9.732708,100,66.639464
-6.399585,100,66.973494
-3.996556,100,67.302197
-8.835582,100,67.643965
-8.758756,100,67.969406
-1.492099,100,68.298265
-6.425172,100,68.635023
-9.975577,100,71.00038
-8.501342,100,71.304639
-5.293132,100,71.608137
-6.723811,100,71.918527
-5.205724,100,72.223199
-9.11711,100,72.521973
-6.802955,100,72.845044
-7.735692,100,73.185693
-7.297896,100,73.513554
-8.275094,100,73.839244
-6.232398,100,74.176141
-5.324832,100,74.502793
-9.36409,100,74.826359
-2.235922,100,75.164847
-9.13428,100,75.502753
-7.427059,100,75.83402
-10.044989,100,76.176184
-9.548437,100,76.517187
-1.252434,100,76.851898
-8.111806,100,77.200332
-9.452903,100,77.536734
-10.261632,100,79.879804
-8.245842,100,80.178805
-8.718532,100,80.491699
-8.789501,100,80.796573
-2.848146,100,81.097974
-7.853383,100,81.425081
-9.595933,100,81.743982
-4.233813,100,82.062764
-7.339227,100,82.389963
-8.754798,100,82.723581
-7.973759,100,83.053574
-2.48034,100,83.385119
-8.127402,100,83.722274
-8.37614,100,84.054615
-6.515724,100,84.378512
-8.063906,100,84.71876
-6.122772,100,85.047218
-8.172098,100,85.386144
-5.076799,100,85.732223
-4.191673,100,86.075346
-8.249833,100,88.420525
-9.530525,100,88.73598
-7.126909,100,89.043901
-4.083506,100,89.34828
-3.056783,100,89.667941
-4.470909,100,89.989657
-6.772357,100,90.301578
-7.760665,100,90.620234
-10.513611,100,90.951346
-7.342093,100,91.272759
-7.828438,100,91.602239
-10.700403,100,91.932333
-5.85953,100,92.255506
-8.996462,100,92.585651
-7.209033,100,92.914569
-7.293007,100,93.251968
-2.72224,100,93.581892
-5.157943,100,93.923915
-10.444193,100,94.262628
-7.149746,100,94.592532
-9.323899,100,94.931455
-5.032676,100,97.258242
-7.459941,100,97.563031
-6.016033,100,97.874995
-4.7596,100,98.18194
-7.119884,100,98.50945
-6.893986,100,98.828963
-6.533968,100,99.14379
-9.797782,100,99.474567
-8.13633,100,99.80794
-8.541261,100,100.128665
-11.904397,100,100.462649
-7.669542,100,100.783659
-8.937845,100,101.106068
-5.112722,100,101.446793
-9.296661,100,101.770608
-4.606585,100,102.109711
-4.376455,100,102.447843
-4.522348,100,102.780096
-6.058543,100,103.108234
-7.55408,100,103.440145
-5.908815,100,105.835081
-8.49406,100,106.151277
-9.49333,100,106.456336
-9.374398,100,106.782092
-10.558073,100,107.094739
-8.229529,100,107.413527
-11.063773,100,107.747962
-8.963376,100,108.079152
-7.855708,100,108.407521
-7.273502,100,108.727409
-4.447574,100,109.062311
-2.830131,100,109.388182
-11.141763,100,109.712662
-6.260253,100,110.047783
-5.487458,100,110.378862
-3.815296,100,110.716453
-3.72166,100,111.064462
-7.924994,100,111.396178
-9.953017,100,111.735564
-5.679966,100,112.080525
-6.289796,100,112.423134
-7.833008,100,114.776991
-3.86517,100,115.081397
-7.809177,100,115.397815
-3.11548,100,115.709478
-7.365182,100,116.020212
-3.636893,100,116.353564
-9.5027,100,116.679164
-9.513055,100,116.998655
-10.75588,100,117.330408
-8.532014,100,117.655777
-4.899394,100,117.979602
-11.191774,100,118.315303
-11.243027,100,118.647452
-9.744869,100,118.97672
-7.145952,100,119.311364
-7.596441,100,119.646089
-7.466645,100,119.974207
-9.256053,100,120.310213
-3.051526,100,120.665836
-7.633856,100,120.999889
-5.410582,100,123.39329
-7.511667,100,123.71059
-8.699686,100,124.018391
-9.643318,100,124.326405
-0.878244,100,124.659811
-8.641627,100,124.974147
-3.667124,100,125.286969
-7.538071,100,125.607033
-6.831274,100,125.935314
-9.800253,100,126.257076
-9.382067,100,126.592228
-8.462295,100,126.930353
-8.832809,100,127.255804
-7.314769,100,127.589817
-5.443013,100,127.927847
-8.2512,100,128.259218
-5.579851,100,128.594986
-7.631287,100,128.970411
-8.384431,100,129.310492
-4.304374,100,129.65024
-7.546849,100,129.996169
-8.615515,100,132.327735
-9.730629,100,132.633183
-10.007604,100,132.94873
-4.315425,100,133.27529
-5.872976,100,133.594083
-9.790359,100,133.912542
-4.63072,100,134.236231
-3.555547,100,134.557497
-1.930089,100,134.887339
-4.976691,100,135.219699
-4.22268,100,135.539863
-5.443534,100,135.862061
-9.146859,100,136.192919
-5.25595,100,136.523383
-7.382662,100,136.850253
-4.52215,100,137.186916
-2.755648,100,137.531796
-7.567982,100,137.863318
-5.734003,100,138.204153
-4.835275,100,138.552228
-4.311944,100,140.903451
-6.719372,100,141.214099
-2.902081,100,141.529425
-7.650139,100,141.832351
-8.836582,100,142.13485
-8.96858,100,142.450905
-7.873725,100,142.779664
-2.773789,100,143.106883
-3.645791,100,143.424817
-11.167235,100,143.758965
-7.962648,100,144.083913
-8.814165,100,144.408082
-8.73607,100,144.742873
-8.569117,100,145.068991
-8.156987,100,145.40643
-3.793579,100,145.750199
-6.811668,100,146.083866
-8.078866,100,146.420976
-5.8533,100,146.7672
-10.361419,100,147.099403
-8.588562,100,147.448416
-1.988264,100,149.791392
-7.58489,100,150.104424
-3.216942,100,150.41575
-7.457231,100,150.726453
-8.482926,100,151.045035
-5.108097,100,151.366337
-7.241384,100,151.687392
-5.542798,100,152.020394
-9.341701,100,152.336257
-8.759443,100,152.656993
-4.455688,100,152.980013
-8.414693,100,153.314008
-8.114338,100,153.64986
-4.625859,100,153.984037
-3.356652,100,154.320273
-7.733721,100,154.651536
-3.07773,100,154.982078
-3.844241,100,155.325853
-6.053078,100,155.677429
-5.576715,100,156.019615
-5.036392,100,158.36582
-5.552363,100,158.668018
-5.509035,100,158.96402
-9.135913,100,159.261635
-9.339373,100,159.582775
-6.981966,100,159.887374
-5.252042,100,160.202536
-3.661382,100,160.533229
-8.88031,100,160.851063
-6.617113,100,161.179765
-8.216481,100,161.522131
-6.771571,100,161.879399
-4.713439,100,162.223965
-3.614912,100,162.568045
-9.15764,100,162.898186
-3.830947,100,163.224627
-7.031048,100,163.563565
-4.987928,100,163.91079
-3.251447,100,164.24493
-6.560302,100,164.579312
-3.663968,100,164.920736
-6.988092,100,167.32954
-10.618807,100,167.67233
-9.39523,100,167.994256
-2.199221,100,168.310399
-8.290352,100,168.613612
-10.478346,100,168.924775
-6.453387,100,169.232706
-2.754857,100,169.529845
-9.644642,100,169.858027
-3.646244,100,170.202137
-11.253447,100,170.512251
-10.33181,100,170.813387
-8.730231,100,171.120847
-3.369641,100,171.431433
-5.288135,100,171.762304
-6.416078,100,172.158403
-6.382173,100,172.534068
-3.593716,100,172.888313
-5.067129,100,173.232271
-7.976063,100,173.560317
-3.914057,100,175.944129
-5.990864,100,176.273318
-7.950523,100,176.579369
-5.258498,100,176.884891
-3.025826,100,177.217357
-3.842626,100,177.532753
-10.125832,100,177.853291
-10.315183,100,178.182689
-2.97143,100,178.51271
-9.187302,100,178.83578
-6.304917,100,179.154959
-4.29393,100,179.499192
-9.18137,100,179.827792
-7.715342,100,180.157437
-3.965672,100,180.495009
-7.764936,100,180.829289
-5.49026,100,181.169713
-7.017302,100,181.52033
-11.108056,100,181.856613
-5.862829,100,182.200509
-10.63327,100,182.558382
-9.27522,100,184.880229
-10.088678,100,185.182946
-3.66107,100,185.48127
-6.193381,100,185.795885
-4.746063,100,186.09671
-9.77869,100,186.415521
-2.910992,100,186.749089
-5.152684,100,187.07206
-4.98639,100,187.399617
-7.537588,100,187.726444
-9.958056,100,188.061803
-3.673748,100,188.397764
-5.796814,100,188.728135
-3.924269,100,189.078551
-9.268822,100,189.416869
-3.488943,100,189.747924
-6.608717,100,190.084503
-7.595711,100,190.42173
-5.677786,100,190.766582
-6.903825,100,191.123815
-7.653073,100,193.485086
-8.666499,100,193.791637
-2.695608,100,194.102084
-3.834247,100,194.418384
-8.350287,100,194.740239
-3.398227,100,195.050143
-7.831678,100,195.373291
-2.979596,100,195.691051
-3.681057,100,196.013191
-9.587196,100,196.343793
-3.247601,100,196.676822
-5.014928,100,197.003629
-11.172866,100,197.348022
-6.640776,100,197.680585
-7.441402,100,198.010519
-5.636015,100,198.349365
-5.901327,100,198.686283
-6.298574,100,199.022428
-9.079248,100,199.357282
-7.614897,100,199.694848
-10.423787,100,200.027963
-10.017388,100,202.41014
-5.693495,100,202.729742
-7.278303,100,203.048048
-8.206157,100,203.357755
-8.125445,100,203.681746
-10.387037,100,204.002599
-2.246239,100,204.320909
-9.115735,100,204.642607
-9.293094,100,204.985017
-9.576436,100,205.305456
-3.625026,100,205.630728
-4.628753,100,205.964706
-4.849536,100,206.28609
-2.404908,100,206.620272
-8.083799,100,206.964635
-5.773256,100,207.292196
-4.713448,100,207.623572
-3.577786,100,207.965743
-4.015682,100,208.299032
-7.439061,100,208.648071
-11.669443,100,210.983655
-8.373864,100,211.298322
-9.447014,100,211.600624
-6.681887,100,211.911368
-7.232597,100,212.234655
-8.870739,100,212.554938
-11.5514,100,212.874371
-3.784469,100,213.212364
-7.774037,100,213.538418
-2.394438,100,213.857428
-8.465299,100,214.194453
-10.359186,100,214.521226
-8.504221,100,214.84364
-8.180996,100,215.177538
-6.676039,100,215.515904
-5.8459,100,215.847558
-4.372307,100,216.179779
-2.774494,100,216.515094
-7.903889,100,216.845061
-9.109736,100,217.177383
-8.035779,100,217.546226
-7.545058,100,219.855344
-6.386907,100,220.157495
-9.745241,100,220.468074
-9.533968,100,220.784518
-4.168721,100,221.096452
-7.251659,100,221.420829
-7.276197,100,221.748694
-5.151865,100,222.070276
-11.294623,100,222.395063
-6.675034,100,222.727571
-2.361393,100,223.049651
-10.272505,100,223.368745
-2.996988,100,223.721569
-7.778295,100,224.046252
-5.023888,100,224.367985
-3.58523,100,224.708282
-4.456989,100,225.042329
-9.846101,100,225.382002
-7.972395,100,225.725954
-4.471623,100,226.065369
-8.866252,100,228.478105
-3.817911,100,228.781466
-9.333248,100,229.09702
-11.802714,100,229.404653
-3.507206,100,229.727155
-10.683655,100,230.051402
-7.806378,100,230.368135
-7.074157,100,230.685829
-9.507633,100,231.012403
-10.268412,100,231.337348
-2.246004,100,231.678422
-7.932499,100,232.007342
-7.538287,100,232.347139
-3.401559,100,232.670787
-3.187345,100,232.999197
-8.024155,100,233.336592
-4.191447,100,233.664955
-5.906783,100,234.008307
-2.817231,100,234.354325
-4.692548,100,234.689404
-1.08993,100,237.049862
-10.365338,100,237.367908
-3.661166,100,237.665898
-6.497388,100,237.980439
-6.409048,100,238.286597
-10.360989,100,238.614006
-10.539445,100,238.932858
-8.775135,100,239.248604
-6.802289,100,239.583087
-9.872346,100,239.911196
-7.564971,100,240.234496
-7.793567,100,240.563668
-7.759477,100,240.880583
-8.940395,100,241.204997
-6.049108,100,241.533556
-8.921503,100,241.878247
-8.191322,100,242.214719
-5.210147,100,242.548525
-10.536903,100,242.885684
-7.889073,100,243.218203
-9.147113,100,243.554428
-9.483804,100,245.902262
-3.382098,100,246.217304
-4.467016,100,246.528194
-10.766123,100,246.850251
-7.400309,100,247.163707
-3.68147,100,247.47775
-10.140207,100,247.79489
-5.346166,100,248.127444
-8.860458,100,248.44601
-8.429214,100,248.770593
-8.395142,100,249.100073
-9.510866,100,249.41988
-3.551288,100,249.745408
-9.456579,100,250.076946
-8.66255,100,250.41689
-6.954624,100,250.745161
-9.765964,100,251.077895
-6.730829,100,251.405416
-5.56768,100,251.7366
-7.329967,100,252.068694
-10.120317,100,254.471554
-3.38764,100,254.771616
-8.200799,100,255.076276
-8.432363,100,255.393926
-4.8225,100,255.703329
-5.232079,100,256.016501
-6.774783,100,256.347373
-2.543816,100,256.671124
-6.390715,100,256.990756
-8.976977,100,257.311261
-10.390485,100,257.650007
-3.802402,100,257.978991
-7.958706,100,258.303076
-6.880732,100,258.647675
-11.298495,100,258.976561
-5.936465,100,259.300943
-9.041592,100,259.636292
-3.15731,100,259.979216
-7.131367,100,260.307784
-9.446023,100,260.654517
-6.073685,100,260.991002
-10.901033,100,263.367259
-7.157176,100,263.679068
-8.166689,100,263.993172
-6.661452,100,264.299815
-5.744389,100,264.62583
-8.642663,100,264.947703
-10.913866,100,265.2648
-7.726052,100,265.587057
-8.546985,100,265.917928
-3.849231,100,266.242258
-6.812381,100,266.568726
-10.540826,100,266.907809
-10.257398,100,267.234592
-3.834851,100,267.561015
-10.060761,100,267.889847
-8.003199,100,268.225668
-7.769189,100,268.556216
-10.162135,100,268.902698
-7.576529,100,269.244298
-9.553342,100,269.577452
-10.4981,100,271.935302
-11.249126,100,272.24269
-5.396502,100,272.543952
-9.187463,100,272.85743
-5.35089,100,273.167764
-7.365565,100,273.486248
-3.393284,100,273.802593
-9.821104,100,274.119977
-9.747192,100,274.450023
-7.18381,100,274.796235
-10.291205,100,275.13078
-5.131738,100,275.463751
-5.082849,100,275.791784
-2.209082,100,276.144641
-7.619825,100,276.521862
-12.393413,100,276.921803
-6.287839,100,277.275818
-8.528257,100,277.645087
-4.409873,100,278.035368
-2.242345,100,278.387503
-10.75531,100,278.781119
-8.882245,100,281.199289
-6.330921,100,281.578569
-3.099376,100,281.952117
-2.623125,100,282.325632
-7.622477,100,282.723185
-10.829826,100,283.118994
-9.491442,100,283.482655
-6.508305,100,283.860293
-9.923308,100,284.210087
-7.064332,100,284.562535
-8.844879,100,284.917368
-8.326726,100,285.278063
-7.824685,100,285.643607
-9.16547,100,286.03108
-8.695093,100,286.385441
-6.551224,100,286.788289
-7.289822,100,287.135817
-6.337006,100,287.478014
-9.636675,100,287.817133
-14.961748,100,288.181834
-4.541005,100,290.9161
-6.928991,100,291.286034
-4.157707,100,291.660288
-3.540399,100,292.025827
-7.188289,100,292.420929
-8.86799,100,292.811703
-6.025276,100,293.200374
-4.958758,100,293.609775
-6.395629,100,294.003627
-8.966045,100,294.371711
-2.833666,100,294.741012
-8.775928,100,295.163395
-14.025467,100,295.524463
-4.964188,100,295.876054
-6.950654,100,296.225623
-6.653568,100,296.599487
-8.605844,100,296.97753
-9.057081,100,297.421236
-7.691019,100,297.766896
-8.980756,100,298.092265
-8.613511,100,298.435418
-3.840207,100,301.03494
-9.815025,100,301.38976
-7.17208,100,301.768293
-5.506533,100,302.144518
-7.678476,100,302.49866
-9.277666,100,302.862166
-1.237575,100,303.216013
-4.24009,100,303.562962
-5.295171,100,303.935463
-7.661118,100,304.295026
-8.158352,100,304.639625
-8.317791,100,305.002434
-7.723044,100,305.408109
-7.189732,100,305.850509
-3.700036,100,306.300301
-1.625844,100,306.661555
-8.6113,100,307.028632
-10.450493,100,307.403992
-0.574575,100,307.766884
-6.622354,100,308.139453
-8.2721,100,310.752638
-8.634986,100,311.115521
-8.16948,100,311.484573
-9.011854,100,311.839539
-9.1488,100,312.193849
-6.799864,100,312.573091
-6.221321,100,312.952266
-1.764769,100,313.330972
-7.094926,100,313.726971
-4.965817,100,314.118344
-8.81498,100,314.508259
-9.999212,100,314.897675
-9.257757,100,315.326748
-2.970829,100,315.706378
-4.531393,100,316.067636
-3.638551,100,316.447581
-6.997709,100,316.830121
-8.199181,100,317.224855
-8.373404,100,317.625997
-7.662415,100,318.060501
-7.310865,100,318.450964
-10.495491,100,321.051063
-6.27253,100,321.404793
-3.739823,100,321.768451
-7.614364,100,322.144317
-4.784485,100,322.521587
-4.458064,100,322.904126
-7.089985,100,323.279957
-4.656701,100,323.665642
-1.642033,100,324.073312
-6.392378,100,324.467956
-9.407025,100,324.870241
-7.813209,100,325.274932
-11.31753,100,325.712026
-12.497943,100,326.088146
-10.677346,100,326.464638
-4.666108,100,326.837473
-1.657243,100,327.218882
-3.40877,100,327.599962
-7.231051,100,327.982919
-5.134996,100,328.388676
-10.922399,100,331.128793
-6.348555,100,331.445005
-2.161598,100,331.75615
-5.236276,100,332.067062
-9.758505,100,332.376904
-8.621374,100,332.712337
-7.322036,100,333.034046
-6.945448,100,333.352972
-6.715635,100,333.692739
-1.7514,100,334.019215
-10.742718,100,334.349448
-9.041756,100,334.688234
-6.268802,100,335.027683
-9.234557,100,335.355688
-5.327605,100,335.699276
-4.646939,100,336.029174
-5.580264,100,336.362966
-3.000116,100,336.705294
-4.07517,100,337.051013
-8.401066,100,337.391753
-8.792563,100,337.736074
-5.597079,100,340.089726
-8.756795,100,340.390176
-2.952658,100,340.691698
-8.426359,100,341.017975
-4.352621,100,341.316085
-7.233085,100,341.635564
-3.205026,100,341.964279
-4.62084,100,342.283289
-3.856977,100,342.602018
-7.068565,100,342.930125
-8.462717,100,343.276592
-4.656367,100,343.599832
-8.63696,100,343.920923
-5.238148,100,344.255012
-10.70205,100,344.584764
-4.930488,100,344.915929
-3.918811,100,345.273323
0.262521,100,345.606081
-3.73975,100,345.941364
-7.981268,100,346.281636
-5.86527,100,348.634265
-6.69913,100,348.941597
-3.523226,100,349.255666
-13.090503,100,349.57468
-5.797096,100,349.878474
-9.455798,100,350.179848
-3.642566,100,350.511461
-9.644232,100,350.836652
-7.773819,100,351.161502
-8.166501,100,351.498759
-7.302512,100,351.826469
-8.724609,100,352.149009
-4.928543,100,352.475164
-5.515296,100,352.8049
-5.917738,100,353.13566
-7.104877,100,353.474714
-8.765576,100,353.821379
-3.23067,100,354.151164
-5.400503,100,354.484182
-9.159963,100,354.828717
-8.674341,100,355.165832
-4.286478,100,357.491399
-9.44228,100,357.818793
-9.379098,100,358.118705
-5.351622,100,358.422905
-5.077493,100,358.734991
-7.07603,100,359.0617
-10.740279,100,359.375983
-3.967998,100,359.706763
-4.018034,100,360.037222
-1.413369,100,360.358695
-4.585572,100,360.68427
-7.782377,100,361.02845
-4.267353,100,361.356032
-3.352855,100,361.696417
-11.945287,100,362.03435
-6.662616,100,362.360564
-9.543552,100,362.691396
-10.681075,100,363.027107
-9.396239,100,363.365058
-4.355026,100,363.717257
-7.096519,100,366.061796
-8.327679,100,366.368908
-7.351977,100,366.675209
-9.088172,100,366.978979
-9.973682,100,367.298356
-8.128335,100,367.611336
-6.706358,100,367.93386
-3.597052,100,368.25298
-9.507582,100,368.580281
-6.777621,100,368.898818
-11.103538,100,369.228424
-3.202504,100,369.558411
-10.963487,100,369.890351
-8.3131,100,370.215276
-2.570523,100,370.550479
-4.649894,100,370.871463
-6.50911,100,371.202385
-3.718063,100,371.54632
-7.909111,100,371.887962
-5.549548,100,372.216138
-2.455622,100,372.555668
-7.422663,100,374.895478
-3.992741,100,375.198846
-5.183491,100,375.497401
-9.540969,100,375.806809
-10.285779,100,376.122324
-10.382459,100,376.436913
-11.281001,100,376.759544
-7.138985,100,377.083201
-8.768695,100,377.404461
-8.73411,100,377.732268
-3.660162,100,378.079685
-4.157345,100,378.40613
-8.776122,100,378.744685
-7.707611,100,379.077599
-8.125583,100,379.414715
-8.34192,100,379.742274
-6.047344,100,380.092202
-4.133274,100,380.41912
-4.360239,100,380.763443
-7.273204,100,381.108434
-4.584795,100,383.420909
-6.705647,100,383.723498
-3.401696,100,384.031966
-6.632963,100,384.352463
-4.671497,100,384.665647
-7.515458,100,384.976528
-3.969069,100,385.306413
-8.339089,100,385.625022
-5.020907,100,385.943322
-1.367919,100,386.278357
-8.6594,100,386.618201
-4.261724,100,386.945929
-5.509751,100,387.269748
-8.072725,100,387.605186
-9.08865,100,387.928354
-7.373215,100,388.255803
-4.615636,100,388.603593
-6.191605,100,388.935734
-6.370435,100,389.266094
-6.405231,100,389.625114
-4.221986,100,389.952268
-10.626044,100,392.305978
-9.324554,100,392.626499
-8.709237,100,392.929357
-8.132821,100,393.229055
-7.910847,100,393.541596
-4.709595,100,393.863735
-8.103586,100,394.179345
-7.299828,100,394.505055
-7.871526,100,394.846121
-2.107486,100,395.165837
-11.413618,100,395.486277
-10.733205,100,395.817918
-12.139391,100,396.14544
-6.80549,100,396.466681
-11.323019,100,396.817113
-11.254252,100,397.147847
-6.228681,100,397.483377
-4.693797,100,397.822354
-9.870963,100,398.158518
-5.806416,100,398.495368
-2.464047,100,400.854192
-9.120191,100,401.167011
-7.652895,100,401.468092
-7.236772,100,401.775915
-10.49396,100,402.093313
-3.989785,100,402.414577
-4.165752,100,402.744289
-6.577316,100,403.058543
-10.748692,100,403.397924
-10.443676,100,403.722838
-1.199879,100,404.040405
-4.415702,100,404.370728
-3.226453,100,404.695506
-5.863448,100,405.025314
-4.721328,100,405.361113
-4.187036,100,405.689644
-7.383654,100,406.024005
-10.510528,100,406.364564
-8.69087,100,406.696319
-9.313005,100,407.031577
-3.318677,100,407.367688
-10.39447,100,409.740631
-11.162777,100,410.044016
-4.319062,100,410.350778
-9.307214,100,410.673476
-6.29649,100,410.99242
-10.072755,100,411.309799
-3.710734,100,411.633295
-6.328305,100,411.954956
-11.367536,100,412.276796
-8.84654,100,412.597005
-6.98261,100,412.927735
-5.510493,100,413.266366
-7.817075,100,413.593317
-6.684431,100,413.932934
-9.787548,100,414.261183
-6.610791,100,414.594878
-7.442158,100,414.940768
-2.926567,100,415.280694
-5.792099,100,415.620944
-3.342121,100,415.964319
-6.418323,100,418.32079
-8.770737,100,418.629423
-3.558063,100,418.933108
-4.01026,100,419.255111
-8.203941,100,419.557507
-9.750278,100,419.872829
-5.692633,100,420.203031
-3.740104,100,420.525775
-8.218726,100,420.848559
-8.867669,100,421.174778
-5.96602,100,421.50537
-4.366237,100,421.835818
-6.800727,100,422.162898
-8.938322,100,422.495723
-7.311413,100,422.820024
-7.875172,100,423.149674
-4.513398,100,423.505087
-9.194676,100,423.841825
-6.22062,100,424.170259
-5.187502,100,424.513413
-6.056182,100,424.851444
-5.674315,100,427.141883
-7.095586,100,427.448198
-7.000266,100,427.770101
-8.71348,100,428.096315
-6.986852,100,428.409848
-7.862997,100,428.726534
-10.379873,100,429.075226
-6.374994,100,429.526937
-8.611244,100,429.845727
-1.973387,100,430.213556
-10.538488,100,430.499827
-4.266291,100,430.949711
-3.232484,100,431.332565
-8.830932,100,431.655526
-1.61211,100,432.012467
-9.617042,100,432.407186
-5.786711,100,432.725897
-8.917535,100,433.052381
-3.528734,100,433.375481
-8.672866,100,433.737331
